id,title,vote_average,vote_count,status,release_date,revenue,runtime,adult,backdrop_path,budget,homepage,imdb_id,original_language,original_title,overview,popularity,poster_path,tagline,genres,production_companies,production_countries,spoken_languages,keywords
1295869,shit fit,0.0,0,Released,,0,12,False,/2ZUWYAk6mwvQoiKTiBRYAjQgeyI.jpg,0,https://lyricdgonzalez.wixsite.com/shit-fit,,en,shit fit,"Izzy, a fourteen-year-old outcast, loses touch with the world around her and discovers the DC Hardcore Punk scene in the early 1980s.",0.0,/tFFEksPtr3p0pHh4o175WnPOUBI.jpg,Eject the status quo,"Drama, Comedy",Owl House Productions,,,"washington dc, usa, coming of age, hardcore punk, punk, 80s, 80's"
1722394,Deadline,0.0,0,Released,,0,15,False,,0,,,en,Deadline,"Facing the impending demolition of a home, Deadline unfolds through faded and washed-out images of photographs, souvenirs, and personal artefacts belonging to and left behind by family members, as a person’s thoughts and memories gradually surface through fragments of text and recollection. Through this accumulation of objects and memories, the film reflects on personal history, familial inheritance, and identity.",0.0357,,,,,,,
823140,Dente Por Dente,1.0,1,Released,1994-01-01,0,0,False,/gnbPhsTJrvLZKXWJM6pRA82j9s8.jpg,0,,tt0365114,pt,Dente Por Dente,,1.129,/tD6FCn0WvnDqQWU9KXpA7tGaqYE.jpg,,"Comedy, Romance",Superfilmes,Brazil,Portuguese,dentist
879639,Alyona,0.0,0,Released,2014-11-10,0,0,False,,0,,tt4642734,en,Alyona,Short film directed by Sean Mo Williams.,0.6,,,Drama,,,,
413371,Mother's Airfield,5.0,1,Released,2016-08-29,0,97,False,,0,,tt5661000,zh,母亲的飞机场,"On the isolated grasslands of Inner Mongolia, a shepherdess adopts an orphan from the city. Years later after the boy has left to serve in the air force, a well-intentioned white lie gives the elderly shepherdess hope of seeing her adopted son one last time.",0.6,/cKzwATg5vvwcRYThNDuyKehKYK8.jpg,,Drama,,China,Mongolian,
1539735,Walk Me Home,0.0,0,Released,,0,0,False,,0,,,en,Walk Me Home,A non-binary person has an unnerving experience getting home after a party.,0.0071,,,,,,English,
615244,DP Addicted Sluts,0.0,0,Released,2018-12-17,0,161,True,/y8tFdIEZWBZYNOEzFVGhQvwzYys.jpg,0,,,en,DP Addicted Sluts,"Slut Blanche Bradburry loves big trouble anal, DP & DAP. Filthy Suzie Sun gets into raunchy anal & DP fuck session. Busty Tanika 3 on 1 DP is an all out hardcore rough fucking.",0.6,/eH8uMrZzejyngAZFVuLU4o9H9rl.jpg,,,Legal Porno,Czech Republic,English,double penetration
621071,The God Within,0.0,0,Released,1912-12-26,0,17,False,,0,,tt0002212,en,The God Within,"The woman of the camp implores her lover to marry her, and he promises to do so, but goes away and does not return. Target of the camp's jeers, she lives alone until her child is born dead. The doctor fears for her reason if she discovers that all her shame and anguish have been in vain. He has another maternity case on the outskirts of the camp, where the Saint, as the trapper's wife is known, dies in giving birth to a child...",0.642,,,Drama,American Mutoscope & Biograph,United States of America,No Language,
1298469,Atomic Gods: Creation Myths of the Bomb,0.0,0,Released,2021-05-20,0,0,False,,0,,,pt,Atomic Gods: Creation Myths of the Bomb,,0.6,,,,,,,
1243136,Ceremony 273.749,0.0,0,Released,,0,15,False,,0,,,el,Ceremony 273.749,A short film on sex -and human- trafficking.,0.0,,,,,,,
1494406,"A Mother, a Son, and a Murder",0.0,0,Post Production,2025-06-21,0,96,False,,0,,,en,Kaisi Ye Paheli,"In a quaint hill town in northeast India, a lonely mother tries to connect with her disrespectful policeman son by helping him solve a murder.",0.0214,,,"Mystery, Comedy",Take Pictures,,Hindi,"mother, son, loneliness, mother child estrangement"
1052524,Navagraha,0.0,0,Released,2008-11-07,0,147,False,,0,,tt6805436,en,ನವಗ್ರಹ,"A group of thieves plans to steal a gold elephant carriage from the Mysore Palace. However, things take a turn when a police officer attempts to foil their plan.",0.6,/cBfWq4WvHopsEh59pe9n3oFJ3o0.jpg,,"Action, Thriller",Thoogudeepa Productions,,Kannada,
931326,Samrat Ashoka,0.0,0,Released,1992-05-28,0,135,False,,0,,tt0259549,te,Samrat Ashoka,The life story of emperor Ashoka.,0.626,,,"Action, Drama, History",Ramakrishna Cine Studios,India,Telugu,"4th century bc, 3rd century bc, magadha, pataliputra, kalinga war, bce, ashoka the great"
1737138,Chasing History: The 2026 Finals Mini Movie,0.0,0,Released,,0,0,False,,0,,,en,Chasing History: The 2026 Finals Mini Movie,Witness the defining five-game clash between the New York Knicks and San Antonio Spurs in the NBA Finals—a battle that ended with the Knicks seizing glory and etching their name in history as champions.,0.0143,,,,,,,
1278286,Brushstrokes Of The Past,0.0,0,Released,,0,10,False,,4,https://brushstrokesofthep.wixsite.com/botp,,en,Brushstrokes Of The Past,"As Lou prepares for her first art showing at a prestigious gallery, she notices a man staring at her most recent painting. As the man turns around, Lou realizes the man is her father, whom she hasn’t spoken to in ten years since he left his wife and daughter. Confused by his sudden and unwelcome appearance, she pushes herself to let the night progress unbothered. As they pace through the gallery, they stop at various art pieces Lou has created throughout the year: Paintings that represent her journey in recognizing the struggles and emotional emptiness she experienced growing up without a father.",0.0,,,,,,,
420862,Boys On Film 13: Trick & Treat,1.0,1,Released,2015-07-13,0,122,False,/7NuFHD3djBxHpY73qc9UDgVsr9q.jpg,0,,tt5576266,en,Boys On Film 13: Trick & Treat,"Boys On Film surprises and delights with films exploring relationships, dark desires, and confronting hidden secrets. Volume 13: Trick & Treat features 10 new award-winning shorts, including: Anna Österlund Nolskog's ""Boygame"" starring Charlie Gustafsson and Joakim Lang; Christopher Brown's ""Remission"" starring Teddy Nicholas, Cai Brigden, and Antony De Liseo; Lazlo & Dylan Tonk's ""Caged"" starring Joël Mellenberg and Josha Stradowski; Charlie Francis's ""Middle Man"" starring Tommy Jay Brennan and Joe Cassidy; Dan Connolly's ""Vis à Vis"" starring Belinda Misevski, Dan Connolly, and David Harrison; Casper Andreas's ""A Last Farewell"" starring Tomas von Brömssen, Iwar Wiklander, and Liv Mjönes; Neil Ely's ""Mirrors"" starring Jody Latham and Liam Boyle; Tim Marshall's ""Followers"" starring Valmai Jones and Mark Oliver; Leslie Bumgarner's ""Surprise"" starring Tess Harper and Austin Fryberger; and Philip J. Connell's ""Kissing Drew"" starring Eden Ocean Sanders, Ben Hargreaves, and Chris Handfield.",1.739,/ggwLXc6aubsli3k7eHdAzSDy3NC.jpg,,,Peccadillo Pictures,"Australia, Canada, Netherlands, Sweden, United Kingdom, United States of America","Dutch, English, Swedish","gay interest, lgbt, lgbt teen, short compilation"
1104672,Şehvetin Esiriyiz,0.0,0,Released,1965-01-01,0,80,False,,0,,tt0411853,tr,Şehvetin Esiriyiz,"Sevim is living with the much older businessman Irfan. When Irfan's wife return home he abandon the young woman. But Sevim has been spoiled by wealthy men and can't change her life, till she meet Kemal.",0.6,/jSOZrKPyblamkwQsJ6cXwDu80a.jpg,,"Drama, Romance",,,,
1398788,PAGE-TURNER,0.0,0,Released,,0,17,False,,400,,,en,PAGE-TURNER,"Jasper is going through a rough patch in life and is resorting to anything to get his mind off things. In attempt to escape reality, he picks up a book and starts reading. However, the book is a play-by-play of the current events of his life. Confused and curious, he continues to read until he is interrupted by an unexpected visitor.",0.0,,KEEP READING BEFORE IT'S TOO LATE.,,,,,
827029,Minister,0.0,0,Released,2019-12-31,0,60,False,,0,,,en,Minister,Documentary directed by Fang Di.,0.6,/cPvJaXhgEvKdQOB6vAudGpDe0EK.jpg,,Documentary,,,,
1387519,Making Mountains,0.0,0,Released,2024-01-01,0,2,False,,0,,,en,Making Mountains,A chaotic stream of consciousness expressing the escalating thoughts and feelings of a person navigating the difficulties of explaining her anxious mind.,0.6,,,Drama,,United Kingdom,English,
839964,Solitude,3.0,1,Released,2021-06-17,0,0,False,,0,,,it,Solitude,"Solitude tells a dream. Two souls meet, an anomalous place for a gaze-proposal. The intentions meet and from there, fluid like drops of bubble bath, an accomplice energy starts flowing between precious rooms. Dance is the expression of an ardent passion that precedes a carnal encounter. But we will never know if this will have a sequel. After an escape, loneliness.",0.6,/rWuHDJqRwDf3uGFFP9LrDvCLK5l.jpg,,,,,,
701054,For the Love of Dirt,5.0,1,Released,2020-04-01,0,46,False,/tCQifJfaHa5KMTsGFt0mvyX2Av9.jpg,0,https://fortheloveofdirtmovie.com/,,en,For the Love of Dirt,"Watch the Stenhouse Jr./Marshall Racing team as they gear up for the premier dirt race of the year, Knoxville Nationals. Everything is bigger. The attendance. The Purse. The Crashes. The stakes. The drama. Get unprecedented access to the #17 team's drive to end the week in victory lane. Because being a part of a race team isn't a sport, it's a way of life.",0.6,/qWIkqxAgk4uNlIHjLwIaBEmVQWt.jpg,,Documentary,Plus Plus & The Many,United States of America,English,"sprint car, knoxville nationals, world of outlaws"
341995,Haven's Point,10.0,1,Released,2012-01-01,0,12,False,/3JKL3AByiNQiSgBNdv9H9mvtVKX.jpg,0,,tt2321325,en,Haven's Point,On Halloween night the new girl in school is given an offer she can't refuse.,0.949,/vQFJ6UveUjiJxdT1MYmAGhYuBg1.jpg,,Horror,,,,
1401042,New Young Starlets 4,0.0,0,Released,,0,155,True,/vJ3eeRHYogvXGIDKZ98tfqS3wC2.jpg,0,,,en,New Young Starlets 4,"BANG! Presents **New Young Starlets 4**, starring Skylar Storm.",0.0,/vDjMbmTL0M9WBpglvlkt1GJZfj0.jpg,,,BANG!,,English,
500371,Michelin Stars: Tales from the Kitchen,8.0,1,Released,2017-09-03,0,82,False,,0,http://michelinmovie.com,tt7368162,en,Michelin Stars: Tales from the Kitchen,"At a moment in time, when humanity is obsessed with food - photographing every dish, worshipping cooks and flaunting trophy meals on social media, this documentary goes under the surface and offers an in-depth, honest and relevant view into the world and every day of Michelin chefs and restaurants. Telling tales from a grand menu of culinary temples as well as digging into the greatness and flaws of Guide Michelin in this golden age of gastronomy. Because we share a great love for the industry that also includes a realistic understanding of things behind the picturesque scenes of the--perhaps--greatest, most creative and dynamic industry in the world.",0.68,/sDV9Se6BjCpaWrAaGTJPoPXrX2E.jpg,,Documentary,,Denmark,"Danish, Spanish, French, English, Japanese",
280556,The Guitar Artistry Of - Eric Bibb,5.5,1,Released,2011-06-20,0,0,False,,0,,,it,The Guitar Artistry Of - Eric Bibb,,0.626,,,Music,"Quantum Leap, Vestapol",United States of America,,
712499,The Water Within,0.0,0,Released,2019-10-31,0,12,False,,2000,,,en,The Water Within,"Two young women take a camping trip with their family. When a walk through the woods one night leads to a horrific scene, one sister must fight for her life.",0.6,/d67COMAjyifczRImz57BVouf02u.jpg,,"Horror, Mystery","ASD Productions, JayShots Media",,,family drama
534667,De mémoires d'ouvriers,7.0,1,Released,2012-02-29,0,0,False,,0,,tt2231167,fr,De mémoires d'ouvriers,,0.6,/c5tPKm3k6HKKsCR3IZYTNrV3LfD.jpg,,,,,,
720804,Contemplação da Biblioteca Pública do Paraná,10.0,1,Released,2020-06-12,0,3,False,/3tyb3vXtB6FOvFWHBWTk1TsKDqp.jpg,0,,,pt,Contemplação da Biblioteca Pública do Paraná,A record of the physical and emotional involvement of 5 filmstudents whitin the library during a documentary production process.,0.6,/3UOTgprmTPa6NlgLbUJS5Phjki5.jpg,Documentary,Documentary,,,,
1068628,American Ass 3,0.0,0,Released,2005-03-01,0,136,True,,0,,tt0452942,en,American Ass 3,"Deep, tight anal action is the backdoor to pleasure!",0.6,/xk3Xh6d7Ax5wZ8tFA4yDmrKMmtA.jpg,,,,,,
268624,4/61: Walls Pos.-Neg. and Way,3.0,1,Released,1961-01-01,0,6,False,,0,,tt2498318,de,4/61: Mauern Pos.-Neg. und Weg,"The film uses slides - photographic planes - which show different surfaces and finishes of a wall, which have been erroded by time. Kren stacks the positives and negatives of these pictures quickly one after the other, so that a moving relief-type structure develops through this combination of ""two eyes."" A mysterious ambiguous image manifests itself before us, surrounded by all kinds of possible mythological connotations. What is there to see?",0.6,,,,,Austria,No Language,
583698,Ovid: The Poet and the Emperor,0.0,0,Released,2017-11-16,0,60,False,,0,https://www.bbc.co.uk/programmes/b09g0l2q,,en,Ovid: The Poet and the Emperor,"Michael Wood explores the life, works and influence of one of the world's greatest storytellers who died 2,000 years ago. When an Elizabethan literary critic said that the witty soul of Ovid lived on in 'honey tongued Shakespeare', they were just stating the obvious. Ovid, everyone knew, was simply the most clever, sexy and funny poet in the western tradition. His Metamorphoses, it has often been said, is the most influential secular book in European literature.",0.6,/j6Tqgc3YEr4c4WfgnocKrZjb2uR.jpg,,Documentary,Maya Vision International,United Kingdom,English,
624353,Redlight,0.0,0,Released,2006-01-01,0,4,False,,0,,,en,Redlight,Directed by Raymond Salvatore Harmon,0.6,,,,,,,
1113853,California Boys,0.0,0,Released,2012-01-01,0,120,True,,0,,,en,California Boys,"California. Where young and carefree boys are laid back and always horny. Before they hit the beach, they get busy between the sheets. Director Max Phillips rounds up a crew of young and hung sun-tanned cuties who are ready and willing to please. Say hello to the California Boys!",0.0,/1tot8ENnQDRDj5Xg0DNELXEVpNc.jpg,,,Buckshot Productions,United States of America,,gay pornography
1155593,Daddykillers,0.0,0,Released,2023-07-23,0,28,False,,0,https://youtube.com/watch/EhVD2O30znI,tt28481943,en,Daddykillers,"Secrets, lies, and old wounds lay bare in this hilarious story about a dysfunctional family.",0.657,,,"Comedy, Drama",,India,"English, Hindi","sibling relationship, dysfunctional family, family"
924751,Games in a Deoccupied City,0.0,0,Released,2019-05-29,0,6,False,,0,https://www.ozbroeni.in.ua/,tt16977062,uk,Ігри в деокупованому Слов'янську,"For several months, Sloviansk was occupied by pro-Russian fighters. Local residents were first in Ukraine to meet tanks, artillery and other modern weapons. Now it is peaceful tourist city, children play on the streets. But what are their games?",0.6,/3P7quIZjpdFbTXlTQaewRGNAWbn.jpg,,Documentary,,Ukraine,"Russian, Ukrainian",
661304,Dhaad,0.0,0,Released,2018-01-05,8,135,False,,5,,,gu,Dhaad,Drama centred around a dacoit named Ghela who believes in the power of the gun and regards it as a necessary tool for survival.,0.852,/A0bRtn9TMhvXedfsaU0Vbz7OHYW.jpg,Story of Dacoit,,,,Gujarati,
1546209,FC2-PPV-3600188 A certain mans memorandum poor little broken bone,0.0,0,Released,2024-12-28,0,0,True,/iF8kDhrUPv55weyQYRnoniqKpsE.jpg,0,,,es,FC2-PPV-3600188 A certain mans memorandum poor little broken bone,,0.0,/tEyHmu522varYR0hUO0ygjH70Xd.jpg,,,,Japan,Japanese,
